SAMPID	SMTSD
GTEX-13O3O-0126-SM-5KM4E	Skin - Sun Exposed (Lower leg)
GTEX-13O3P-0126-SM-5KM4S	Skin - Sun Exposed (Lower leg)
GTEX-13O3Q-2426-SM-5IJBR	Skin - Sun Exposed (Lower leg)
GTEX-13OVG-1926-SM-5L3DK	Skin - Sun Exposed (Lower leg)
GTEX-13OVH-0126-SM-5MR4B	Skin - Sun Exposed (Lower leg)
GTEX-13OVI-1426-SM-5L3EY	Skin - Sun Exposed (Lower leg)
GTEX-13OVJ-0126-SM-5KM36	Skin - Sun Exposed (Lower leg)
GTEX-13OVL-0226-SM-5L3E9	Skin - Sun Exposed (Lower leg)
GTEX-13OW5-0126-SM-5MR3A	Skin - Sun Exposed (Lower leg)
GTEX-13OW6-0426-SM-5L3HM	Skin - Sun Exposed (Lower leg)
GTEX-13OW7-0126-SM-5MR3B	Skin - Sun Exposed (Lower leg)
GTEX-13OW8-1326-SM-5J1OW	Skin - Sun Exposed (Lower leg)
GTEX-13PDP-0126-SM-5L3HD	Skin - Sun Exposed (Lower leg)
GTEX-13PVQ-0126-SM-5SIB4	Skin - Sun Exposed (Lower leg)
GTEX-13PVR-2326-SM-5QGR1	Skin - Sun Exposed (Lower leg)
GTEX-13RTJ-2426-SM-5S2Q2	Skin - Sun Exposed (Lower leg)
GTEX-13S7M-0126-SM-5SI6A	Skin - Sun Exposed (Lower leg)
GTEX-13SLW-0126-SM-5SI6C	Skin - Sun Exposed (Lower leg)
GTEX-13SLX-0526-SM-5S2ON	Skin - Sun Exposed (Lower leg)
GTEX-13U4I-0126-SM-5LU38	Skin - Sun Exposed (Lower leg)
GTEX-13VXT-0126-SM-5LU4I	Skin - Sun Exposed (Lower leg)
GTEX-13VXU-0126-SM-5SI9F	Skin - Sun Exposed (Lower leg)
GTEX-13W3W-2426-SM-5LU5B	Skin - Sun Exposed (Lower leg)
GTEX-13W46-0226-SM-5SIAG	Skin - Sun Exposed (Lower leg)
GTEX-13X6I-0626-SM-5QGP9	Skin - Sun Exposed (Lower leg)
GTEX-13X6J-0126-SM-5QGOU	Skin - Sun Exposed (Lower leg)
GTEX-13YAN-0326-SM-5O9DF	Skin - Sun Exposed (Lower leg)
GTEX-144GN-2326-SM-5LU4F	Skin - Sun Exposed (Lower leg)
GTEX-145LS-0126-SM-5QGP1	Skin - Sun Exposed (Lower leg)
GTEX-145LT-1726-SM-5QGP3	Skin - Sun Exposed (Lower leg)
GTEX-145LV-2126-SM-5LU8N	Skin - Sun Exposed (Lower leg)
GTEX-145ME-1826-SM-5SI9G	Skin - Sun Exposed (Lower leg)
GTEX-145MF-0626-SM-5LUAI	Skin - Sun Exposed (Lower leg)
GTEX-145MI-0526-SM-5O9A8	Skin - Sun Exposed (Lower leg)
GTEX-145MN-2226-SM-5SIAU	Skin - Sun Exposed (Lower leg)
GTEX-145MO-0326-SM-5Q5B3	Skin - Sun Exposed (Lower leg)
GTEX-146FH-0126-SM-5QGPP	Skin - Sun Exposed (Lower leg)
GTEX-146FQ-0126-SM-5NQA9	Skin - Sun Exposed (Lower leg)
GTEX-146FR-1326-SM-5SIAJ	Skin - Sun Exposed (Lower leg)
GTEX-14753-0426-SM-5NQAM	Skin - Sun Exposed (Lower leg)
GTEX-147F3-0526-SM-5SI98	Skin - Sun Exposed (Lower leg)
GTEX-147F4-0226-SM-5QGPW	Skin - Sun Exposed (Lower leg)
GTEX-147GR-0526-SM-5S2MY	Skin - Sun Exposed (Lower leg)
GTEX-148VI-1626-SM-5SI6E	Skin - Sun Exposed (Lower leg)
GTEX-14A5H-0426-SM-5QGQF	Skin - Sun Exposed (Lower leg)
GTEX-14A6H-0126-SM-5QGPK	Skin - Sun Exposed (Lower leg)
GTEX-14BIL-0126-SM-5SI92	Skin - Sun Exposed (Lower leg)
GTEX-14BMV-0126-SM-5S2PO	Skin - Sun Exposed (Lower leg)
GTEX-14C5O-0126-SM-5SI6N	Skin - Sun Exposed (Lower leg)
GTEX-14DAQ-0126-SM-5S2MQ	Skin - Sun Exposed (Lower leg)
GTEX-14DAR-2026-SM-5S2O3	Skin - Sun Exposed (Lower leg)
GTEX-14E6E-1826-SM-5S2R7	Skin - Sun Exposed (Lower leg)
GTEX-NFK9-0226-SM-2HMKQ	Skin - Sun Exposed (Lower leg)
GTEX-NPJ8-0126-SM-2YUNR	Skin - Sun Exposed (Lower leg)
GTEX-O5YT-0126-SM-48TBW	Skin - Sun Exposed (Lower leg)
GTEX-O5YW-0126-SM-3LK6D	Skin - Sun Exposed (Lower leg)
GTEX-OHPL-0126-SM-2HMJ7	Skin - Sun Exposed (Lower leg)
GTEX-OHPM-0126-SM-2YUN9	Skin - Sun Exposed (Lower leg)
GTEX-OIZG-0726-SM-33HBL	Skin - Sun Exposed (Lower leg)
GTEX-OIZH-0126-SM-2HMIS	Skin - Sun Exposed (Lower leg)
GTEX-OOBK-0126-SM-2YUND	Skin - Sun Exposed (Lower leg)
GTEX-OXRK-0226-SM-3NB2G	Skin - Sun Exposed (Lower leg)
GTEX-OXRL-0126-SM-2YUMP	Skin - Sun Exposed (Lower leg)
GTEX-OXRN-0126-SM-48TDM	Skin - Sun Exposed (Lower leg)
GTEX-OXRO-0126-SM-2YUN4	Skin - Sun Exposed (Lower leg)
GTEX-OXRP-0126-SM-3NB32	Skin - Sun Exposed (Lower leg)
GTEX-P44H-0226-SM-2XCEU	Skin - Sun Exposed (Lower leg)
GTEX-P4PP-0126-SM-3LK69	Skin - Sun Exposed (Lower leg)
GTEX-P4PQ-0126-SM-2S1NM	Skin - Sun Exposed (Lower leg)
GTEX-P4QR-0326-SM-5SI8P	Skin - Sun Exposed (Lower leg)
GTEX-P4QT-0126-SM-2I3FL	Skin - Sun Exposed (Lower leg)
GTEX-PLZ4-0126-SM-5SI8O	Skin - Sun Exposed (Lower leg)
GTEX-PLZ5-2026-SM-2S1O4	Skin - Sun Exposed (Lower leg)
GTEX-PLZ6-1426-SM-5S2TR	Skin - Sun Exposed (Lower leg)
GTEX-PSDG-0226-SM-33HC1	Skin - Sun Exposed (Lower leg)
GTEX-PVOW-0126-SM-2XCFA	Skin - Sun Exposed (Lower leg)
GTEX-PWCY-1826-SM-5SI7U	Skin - Sun Exposed (Lower leg)
GTEX-PWN1-0126-SM-2I3FK	Skin - Sun Exposed (Lower leg)
GTEX-PWO3-1526-SM-48TCM	Skin - Sun Exposed (Lower leg)
GTEX-PX3G-0126-SM-2I3EN	Skin - Sun Exposed (Lower leg)
GTEX-Q2AG-0126-SM-33HBV	Skin - Sun Exposed (Lower leg)
GTEX-Q2AI-1326-SM-2S1PL	Skin - Sun Exposed (Lower leg)
GTEX-QCQG-1726-SM-3GIJ9	Skin - Sun Exposed (Lower leg)
GTEX-QDT8-0126-SM-48TZ1	Skin - Sun Exposed (Lower leg)
GTEX-QDVJ-1726-SM-2I5FX	Skin - Sun Exposed (Lower leg)
GTEX-QDVN-2026-SM-3GAEP	Skin - Sun Exposed (Lower leg)
GTEX-QEG4-0226-SM-2S1PY	Skin - Sun Exposed (Lower leg)
GTEX-QEG5-0226-SM-2I5GI	Skin - Sun Exposed (Lower leg)
GTEX-QESD-1426-SM-2S1R9	Skin - Sun Exposed (Lower leg)
GTEX-QLQ7-1626-SM-2S1R8	Skin - Sun Exposed (Lower leg)
GTEX-QLQW-1126-SM-2S1Q8	Skin - Sun Exposed (Lower leg)
GTEX-QV44-1926-SM-2S1RF	Skin - Sun Exposed (Lower leg)
GTEX-QVJO-1626-SM-2S1QW	Skin - Sun Exposed (Lower leg)
GTEX-R3RS-0126-SM-3GIJL	Skin - Sun Exposed (Lower leg)
GTEX-R55E-0126-SM-2TC5Y	Skin - Sun Exposed (Lower leg)
GTEX-R55F-0126-SM-48FCK	Skin - Sun Exposed (Lower leg)
GTEX-R55G-2526-SM-2TC6D	Skin - Sun Exposed (Lower leg)
GTEX-RM2N-1426-SM-2TF4H	Skin - Sun Exposed (Lower leg)
GTEX-RN64-0126-SM-2TC68	Skin - Sun Exposed (Lower leg)
GTEX-RNOR-0126-SM-2TF57	Skin - Sun Exposed (Lower leg)
GTEX-RTLS-0126-SM-447CA	Skin - Sun Exposed (Lower leg)
GTEX-RU72-0926-SM-2TF6B	Skin - Sun Exposed (Lower leg)
GTEX-RVPU-2226-SM-2XCAQ	Skin - Sun Exposed (Lower leg)
GTEX-RWS6-2026-SM-2XCB5	Skin - Sun Exposed (Lower leg)
GTEX-RWSA-0126-SM-2XCBB	Skin - Sun Exposed (Lower leg)
GTEX-S32W-2126-SM-2XCB1	Skin - Sun Exposed (Lower leg)
GTEX-S3XE-1726-SM-3K2AM	Skin - Sun Exposed (Lower leg)
GTEX-S4UY-0126-SM-3K2BB	Skin - Sun Exposed (Lower leg)
GTEX-S7PM-0126-SM-4AD6S	Skin - Sun Exposed (Lower leg)
GTEX-S7SE-0126-SM-2XCD5	Skin - Sun Exposed (Lower leg)
GTEX-S7SF-1626-SM-3K2AY	Skin - Sun Exposed (Lower leg)
GTEX-S95S-1226-SM-4GICG	Skin - Sun Exposed (Lower leg)
GTEX-SIU8-0126-SM-2XCDT	Skin - Sun Exposed (Lower leg)
GTEX-SJXC-0126-SM-2XCFF	Skin - Sun Exposed (Lower leg)
GTEX-SN8G-0126-SM-32PLI	Skin - Sun Exposed (Lower leg)
GTEX-SNMC-1226-SM-2XCFP	Skin - Sun Exposed (Lower leg)
GTEX-SSA3-0126-SM-32QPU	Skin - Sun Exposed (Lower leg)
GTEX-SUCS-1926-SM-32PM3	Skin - Sun Exposed (Lower leg)
GTEX-T2IS-0126-SM-4DM6O	Skin - Sun Exposed (Lower leg)
GTEX-T5JC-0426-SM-32PLO	Skin - Sun Exposed (Lower leg)
GTEX-T5JW-1626-SM-3GADZ	Skin - Sun Exposed (Lower leg)
GTEX-T6MN-0126-SM-32PLP	Skin - Sun Exposed (Lower leg)
GTEX-T6MO-1626-SM-32QOM	Skin - Sun Exposed (Lower leg)
GTEX-T8EM-1026-SM-3DB7M	Skin - Sun Exposed (Lower leg)
GTEX-TKQ1-1026-SM-4GICL	Skin - Sun Exposed (Lower leg)
GTEX-TML8-1926-SM-32QOS	Skin - Sun Exposed (Lower leg)
GTEX-TMMY-0226-SM-33HBA	Skin - Sun Exposed (Lower leg)
GTEX-TMZS-0126-SM-3DB9Q	Skin - Sun Exposed (Lower leg)
GTEX-TSE9-0126-SM-3DB83	Skin - Sun Exposed (Lower leg)
GTEX-U3ZH-2026-SM-3DB78	Skin - Sun Exposed (Lower leg)
GTEX-U3ZM-1526-SM-3DB9D	Skin - Sun Exposed (Lower leg)
GTEX-U3ZN-2326-SM-3DB7W	Skin - Sun Exposed (Lower leg)
GTEX-U412-0426-SM-3DB9O	Skin - Sun Exposed (Lower leg)
GTEX-U8T8-0126-SM-3DB94	Skin - Sun Exposed (Lower leg)
GTEX-U8XE-0326-SM-3DB8P	Skin - Sun Exposed (Lower leg)
GTEX-UJHI-1526-SM-3DB99	Skin - Sun Exposed (Lower leg)
GTEX-UPIC-1626-SM-4IHKT	Skin - Sun Exposed (Lower leg)
GTEX-UPJH-0326-SM-3GADU	Skin - Sun Exposed (Lower leg)
GTEX-V1D1-2226-SM-3NMAX	Skin - Sun Exposed (Lower leg)
GTEX-VJWN-0126-SM-3GIK7	Skin - Sun Exposed (Lower leg)
GTEX-VJYA-1126-SM-3GIJU	Skin - Sun Exposed (Lower leg)
GTEX-VUSG-2526-SM-4KL1V	Skin - Sun Exposed (Lower leg)
GTEX-W5WG-1826-SM-4KL2Y	Skin - Sun Exposed (Lower leg)
GTEX-WFG8-2226-SM-3GIL9	Skin - Sun Exposed (Lower leg)
GTEX-WFON-2126-SM-3LK7O	Skin - Sun Exposed (Lower leg)
GTEX-WH7G-2326-SM-3NMBC	Skin - Sun Exposed (Lower leg)
GTEX-WI4N-1026-SM-3LK7N	Skin - Sun Exposed (Lower leg)
GTEX-WOFL-0126-SM-3MJG2	Skin - Sun Exposed (Lower leg)
GTEX-WQUQ-0426-SM-3MJFU	Skin - Sun Exposed (Lower leg)
GTEX-WRHK-1426-SM-3MJF9	Skin - Sun Exposed (Lower leg)
GTEX-WVJS-0126-SM-4MVOT	Skin - Sun Exposed (Lower leg)
GTEX-WXYG-2326-SM-4E3I6	Skin - Sun Exposed (Lower leg)
GTEX-WY7C-2326-SM-3NB2U	Skin - Sun Exposed (Lower leg)
GTEX-WYJK-0126-SM-3NMAB	Skin - Sun Exposed (Lower leg)
GTEX-WYVS-2126-SM-3NMA3	Skin - Sun Exposed (Lower leg)
GTEX-WZTO-0126-SM-3NM95	Skin - Sun Exposed (Lower leg)
GTEX-X261-0126-SM-3NMD6	Skin - Sun Exposed (Lower leg)
GTEX-X4EO-0326-SM-3P5YO	Skin - Sun Exposed (Lower leg)
GTEX-X4EP-0126-SM-3P5YV	Skin - Sun Exposed (Lower leg)
GTEX-X4XX-0126-SM-3NMC2	Skin - Sun Exposed (Lower leg)
GTEX-X4XY-0226-SM-4E3IZ	Skin - Sun Exposed (Lower leg)
GTEX-X585-0226-SM-4QAS2	Skin - Sun Exposed (Lower leg)
GTEX-X5EB-2226-SM-46MW4	Skin - Sun Exposed (Lower leg)
GTEX-X62O-0126-SM-4E3JN	Skin - Sun Exposed (Lower leg)
GTEX-X638-0126-SM-47JZ8	Skin - Sun Exposed (Lower leg)
GTEX-X88G-0126-SM-47JZ3	Skin - Sun Exposed (Lower leg)
GTEX-X8HC-0126-SM-4E3JW	Skin - Sun Exposed (Lower leg)
GTEX-XAJ8-0826-SM-47JY6	Skin - Sun Exposed (Lower leg)
GTEX-XBED-2226-SM-47JYQ	Skin - Sun Exposed (Lower leg)
GTEX-XBEW-0626-SM-4QASP	Skin - Sun Exposed (Lower leg)
GTEX-XMD2-0126-SM-4YCDU	Skin - Sun Exposed (Lower leg)
GTEX-XOTO-0126-SM-4B66N	Skin - Sun Exposed (Lower leg)
GTEX-XPVG-2626-SM-4B669	Skin - Sun Exposed (Lower leg)
GTEX-XQ3S-1526-SM-4BOOC	Skin - Sun Exposed (Lower leg)
GTEX-XQ8I-0426-SM-4BOPO	Skin - Sun Exposed (Lower leg)
GTEX-XUJ4-2426-SM-4BOO3	Skin - Sun Exposed (Lower leg)
GTEX-XUW1-0426-SM-4BOOT	Skin - Sun Exposed (Lower leg)
GTEX-XUYS-0126-SM-47JWZ	Skin - Sun Exposed (Lower leg)
GTEX-XUZC-1726-SM-4BRWS	Skin - Sun Exposed (Lower leg)
GTEX-XV7Q-2526-SM-4BRV9	Skin - Sun Exposed (Lower leg)
GTEX-XXEK-2226-SM-4BRUM	Skin - Sun Exposed (Lower leg)
GTEX-XYKS-2126-SM-4E3IB	Skin - Sun Exposed (Lower leg)
GTEX-Y111-0126-SM-4SOIV	Skin - Sun Exposed (Lower leg)
GTEX-Y114-2426-SM-4TT8A	Skin - Sun Exposed (Lower leg)
GTEX-Y3I4-2126-SM-4TT7C	Skin - Sun Exposed (Lower leg)
GTEX-Y3IK-2426-SM-4WWDU	Skin - Sun Exposed (Lower leg)
GTEX-Y5LM-1926-SM-5RQJH	Skin - Sun Exposed (Lower leg)
GTEX-Y5V5-2326-SM-4V6GA	Skin - Sun Exposed (Lower leg)
GTEX-Y5V6-2426-SM-4VDSB	Skin - Sun Exposed (Lower leg)
GTEX-Y8DK-0126-SM-4TT3L	Skin - Sun Exposed (Lower leg)
GTEX-Y8E4-0626-SM-4WWDL	Skin - Sun Exposed (Lower leg)
GTEX-Y8LW-1826-SM-5S2MV	Skin - Sun Exposed (Lower leg)
GTEX-YB5E-2026-SM-5IFIS	Skin - Sun Exposed (Lower leg)
GTEX-YB5K-2126-SM-4WWDJ	Skin - Sun Exposed (Lower leg)
GTEX-YEC4-2126-SM-5IFJH	Skin - Sun Exposed (Lower leg)
GTEX-YF7O-2326-101833-SM-5CVN9	Skin - Sun Exposed (Lower leg)
GTEX-YFC4-0126-SM-5CVLY	Skin - Sun Exposed (Lower leg)
GTEX-YJ89-0126-SM-4TT3X	Skin - Sun Exposed (Lower leg)
GTEX-YJ8A-0426-SM-5IFID	Skin - Sun Exposed (Lower leg)
GTEX-Z93S-0126-SM-5HL7M	Skin - Sun Exposed (Lower leg)
GTEX-Z93T-0126-SM-5HL5N	Skin - Sun Exposed (Lower leg)
GTEX-Z9EW-1626-SM-5CVMN	Skin - Sun Exposed (Lower leg)
GTEX-ZAB4-0226-SM-5N9F5	Skin - Sun Exposed (Lower leg)
GTEX-ZAB5-1826-SM-5HL7C	Skin - Sun Exposed (Lower leg)
GTEX-ZAJG-0126-SM-5HL94	Skin - Sun Exposed (Lower leg)
GTEX-ZAK1-0126-SM-5IJD3	Skin - Sun Exposed (Lower leg)
GTEX-ZC5H-0226-SM-4WAY9	Skin - Sun Exposed (Lower leg)
GTEX-ZDTS-0126-SM-4WAY5	Skin - Sun Exposed (Lower leg)
GTEX-ZDXO-3026-SM-5J1N5	Skin - Sun Exposed (Lower leg)
GTEX-ZDYS-2026-SM-5HL5L	Skin - Sun Exposed (Lower leg)
GTEX-ZE7O-0126-SM-57WC1	Skin - Sun Exposed (Lower leg)
GTEX-ZE9C-2726-SM-57WB5	Skin - Sun Exposed (Lower leg)
GTEX-ZF2S-2326-SM-4WWCE	Skin - Sun Exposed (Lower leg)
GTEX-ZGAY-0526-SM-4WWBB	Skin - Sun Exposed (Lower leg)
GTEX-ZPIC-1726-SM-57WF2	Skin - Sun Exposed (Lower leg)
GTEX-ZQG8-1626-SM-5HL6H	Skin - Sun Exposed (Lower leg)
GTEX-ZQUD-1426-SM-57WER	Skin - Sun Exposed (Lower leg)
GTEX-ZTPG-0326-SM-5O9AX	Skin - Sun Exposed (Lower leg)
GTEX-ZTSS-1926-SM-57WEW	Skin - Sun Exposed (Lower leg)
GTEX-ZTX8-1426-SM-5DUVO	Skin - Sun Exposed (Lower leg)
GTEX-ZU9S-0226-SM-5E441	Skin - Sun Exposed (Lower leg)
GTEX-ZUA1-0126-SM-5GU76	Skin - Sun Exposed (Lower leg)
GTEX-ZV68-0126-SM-59HKS	Skin - Sun Exposed (Lower leg)
GTEX-ZV6S-2326-SM-4YCEY	Skin - Sun Exposed (Lower leg)
GTEX-ZVE2-0226-SM-59HJB	Skin - Sun Exposed (Lower leg)
GTEX-ZVT2-2526-SM-51MT1	Skin - Sun Exposed (Lower leg)
GTEX-ZVT3-0126-SM-5GU6I	Skin - Sun Exposed (Lower leg)
GTEX-ZVT4-0126-SM-51MS1	Skin - Sun Exposed (Lower leg)
GTEX-ZVTK-0426-SM-51MRS	Skin - Sun Exposed (Lower leg)
GTEX-ZVZO-0126-SM-5A5L9	Skin - Sun Exposed (Lower leg)
GTEX-ZVZP-2426-SM-59HKJ	Skin - Sun Exposed (Lower leg)
GTEX-ZWKS-0126-SM-5SIAA	Skin - Sun Exposed (Lower leg)
GTEX-ZXES-1826-SM-5E43S	Skin - Sun Exposed (Lower leg)
GTEX-ZXG5-0126-SM-5GIEU	Skin - Sun Exposed (Lower leg)
GTEX-ZY6K-1826-SM-5GZXK	Skin - Sun Exposed (Lower leg)
GTEX-ZYFC-0226-SM-5NQ75	Skin - Sun Exposed (Lower leg)
GTEX-ZYFD-0126-SM-5GIDL	Skin - Sun Exposed (Lower leg)
GTEX-ZYFG-2326-SM-5E44B	Skin - Sun Exposed (Lower leg)
GTEX-ZYT6-0226-SM-5NQ6T	Skin - Sun Exposed (Lower leg)
GTEX-ZYW4-0126-SM-5E44A	Skin - Sun Exposed (Lower leg)
GTEX-ZYY3-0126-SM-5GZY5	Skin - Sun Exposed (Lower leg)
GTEX-ZZ64-1726-SM-5GZYB	Skin - Sun Exposed (Lower leg)
GTEX-ZZPT-0226-SM-5E43X	Skin - Sun Exposed (Lower leg)
GTEX-111CU-1326-SM-5NQ8L	Small Intestine - Terminal Ileum
GTEX-111YS-1426-SM-5GID8	Small Intestine - Terminal Ileum
GTEX-1122O-1326-SM-5H11F	Small Intestine - Terminal Ileum
GTEX-117YX-0326-SM-5GICL	Small Intestine - Terminal Ileum
GTEX-1192X-2526-SM-59868	Small Intestine - Terminal Ileum
GTEX-11DXX-1626-SM-5H11H	Small Intestine - Terminal Ileum
GTEX-11DXZ-1326-SM-5H11X	Small Intestine - Terminal Ileum
GTEX-11EQ9-1326-SM-5985X	Small Intestine - Terminal Ileum
GTEX-11I78-1126-SM-5A5K5	Small Intestine - Terminal Ileum
GTEX-11NSD-1726-SM-5N9C3	Small Intestine - Terminal Ileum
GTEX-11P7K-1626-SM-5GU63	Small Intestine - Terminal Ileum
GTEX-11P82-0826-SM-5P9GU	Small Intestine - Terminal Ileum
GTEX-11VI4-1626-SM-5EQKO	Small Intestine - Terminal Ileum
GTEX-11XUK-1426-SM-5EQMG	Small Intestine - Terminal Ileum
GTEX-12BJ1-1926-SM-5HL9Z	Small Intestine - Terminal Ileum
GTEX-12WSK-1526-SM-5CVNO	Small Intestine - Terminal Ileum
GTEX-13111-1426-SM-5DUW3	Small Intestine - Terminal Ileum
GTEX-13113-1226-SM-5EGHT	Small Intestine - Terminal Ileum
GTEX-131XF-1326-SM-5GCMQ	Small Intestine - Terminal Ileum
GTEX-131XG-1726-SM-5LZUR	Small Intestine - Terminal Ileum
GTEX-133LE-1426-SM-5IFH1	Small Intestine - Terminal Ileum
GTEX-1399R-2026-SM-5K7WN	Small Intestine - Terminal Ileum
GTEX-1399S-2026-SM-5KM4B	Small Intestine - Terminal Ileum
GTEX-1399U-2126-SM-5IFEZ	Small Intestine - Terminal Ileum
GTEX-139T6-1026-SM-5IJGC	Small Intestine - Terminal Ileum
GTEX-139YR-2226-SM-5IFFW	Small Intestine - Terminal Ileum
GTEX-13CF3-1226-SM-5LZXN	Small Intestine - Terminal Ileum
GTEX-13D11-0726-SM-5LZZB	Small Intestine - Terminal Ileum
GTEX-13FH7-1226-SM-5IJFK	Small Intestine - Terminal Ileum
GTEX-13FTW-2026-SM-5IJE2	Small Intestine - Terminal Ileum
GTEX-13O21-1026-SM-5IJDU	Small Intestine - Terminal Ileum
GTEX-13O61-1326-SM-5KM31	Small Intestine - Terminal Ileum
GTEX-13OVI-1926-SM-5IJCG	Small Intestine - Terminal Ileum
GTEX-13PL7-2626-SM-5IFH4	Small Intestine - Terminal Ileum
GTEX-13QBU-1926-SM-5IJEW	Small Intestine - Terminal Ileum
GTEX-13RTK-0826-SM-5Q5C6	Small Intestine - Terminal Ileum
GTEX-145LT-1026-SM-5LU9O	Small Intestine - Terminal Ileum
GTEX-145ME-0926-SM-5O9AR	Small Intestine - Terminal Ileum
GTEX-148VJ-2226-SM-5NQ9M	Small Intestine - Terminal Ileum
GTEX-14DAR-1426-SM-5RQIR	Small Intestine - Terminal Ileum
GTEX-14E6E-1626-SM-5RQI7	Small Intestine - Terminal Ileum
GTEX-UPK5-2026-SM-4JBIM	Small Intestine - Terminal Ileum
GTEX-VJYA-0926-SM-4KL1N	Small Intestine - Terminal Ileum
GTEX-VUSG-1726-SM-4KKZL	Small Intestine - Terminal Ileum
GTEX-WEY5-1526-SM-4LMJF	Small Intestine - Terminal Ileum
GTEX-WFG7-1726-SM-4LVME	Small Intestine - Terminal Ileum
GTEX-WFG8-1626-SM-4LVMB	Small Intestine - Terminal Ileum
GTEX-WFJO-0926-SM-4LVM2	Small Intestine - Terminal Ileum
GTEX-WH7G-1626-SM-4LVMY	Small Intestine - Terminal Ileum
GTEX-WQUQ-2426-SM-4MVNW	Small Intestine - Terminal Ileum
GTEX-WRHK-1026-SM-4MVOD	Small Intestine - Terminal Ileum
GTEX-X15G-1426-SM-4PQZK	Small Intestine - Terminal Ileum
GTEX-X5EB-1626-SM-4E3IV	Small Intestine - Terminal Ileum
GTEX-XAJ8-0526-SM-47JYK	Small Intestine - Terminal Ileum
GTEX-XBED-1426-SM-4AT4G	Small Intestine - Terminal Ileum
GTEX-XGQ4-1326-SM-4GIDU	Small Intestine - Terminal Ileum
GTEX-XMK1-1826-SM-4B66F	Small Intestine - Terminal Ileum
GTEX-XUZC-1426-SM-4BRV3	Small Intestine - Terminal Ileum
GTEX-XXEK-1026-SM-4BRUW	Small Intestine - Terminal Ileum
GTEX-Y114-1426-SM-4TT6W	Small Intestine - Terminal Ileum
GTEX-Y3IK-1726-SM-4YCCR	Small Intestine - Terminal Ileum
GTEX-Y5LM-1626-SM-4VDTB	Small Intestine - Terminal Ileum
GTEX-Y9LG-1626-SM-5IFHM	Small Intestine - Terminal Ileum
GTEX-YB5E-1526-SM-5IFIE	Small Intestine - Terminal Ileum
GTEX-YEC4-1726-SM-4W21E	Small Intestine - Terminal Ileum
GTEX-YF7O-1826-SM-5IFIU	Small Intestine - Terminal Ileum
GTEX-Z9EW-0926-SM-5CVMM	Small Intestine - Terminal Ileum
GTEX-ZA64-1226-SM-5HL7B	Small Intestine - Terminal Ileum
GTEX-ZC5H-2326-SM-4WAYT	Small Intestine - Terminal Ileum
GTEX-ZEX8-1826-SM-57WBH	Small Intestine - Terminal Ileum
GTEX-ZF2S-1726-SM-57WFT	Small Intestine - Terminal Ileum
GTEX-ZLFU-1526-SM-4WWBT	Small Intestine - Terminal Ileum
GTEX-ZLV1-1126-SM-4WWBW	Small Intestine - Terminal Ileum
GTEX-ZP4G-1626-SM-57WGD	Small Intestine - Terminal Ileum
GTEX-ZPCL-1726-SM-57WEO	Small Intestine - Terminal Ileum
GTEX-ZPIC-2326-SM-57WDW	Small Intestine - Terminal Ileum
GTEX-ZQG8-2526-SM-57WEQ	Small Intestine - Terminal Ileum
GTEX-ZQUD-0926-SM-57WE3	Small Intestine - Terminal Ileum
GTEX-ZTPG-2626-SM-57WFX	Small Intestine - Terminal Ileum
GTEX-ZTSS-0926-SM-59865	Small Intestine - Terminal Ileum
GTEX-ZTX8-0526-SM-59HLD	Small Intestine - Terminal Ileum
GTEX-ZVP2-1726-SM-5GU5P	Small Intestine - Terminal Ileum
GTEX-ZVT2-2126-SM-5NQ93	Small Intestine - Terminal Ileum
GTEX-ZVZP-1826-SM-5GZXB	Small Intestine - Terminal Ileum
GTEX-ZXES-1526-SM-5NQ95	Small Intestine - Terminal Ileum
GTEX-ZYFG-2026-SM-5E43Y	Small Intestine - Terminal Ileum
GTEX-ZYWO-1526-SM-5SIAL	Small Intestine - Terminal Ileum
GTEX-ZZ64-0526-SM-5GZXM	Small Intestine - Terminal Ileum
GTEX-1122O-0526-SM-5N9DM	Spleen
GTEX-117YX-2126-SM-5GIEL	Spleen
GTEX-11DXX-0726-SM-5H12X	Spleen
GTEX-11EQ9-0426-SM-5A5JY	Spleen
GTEX-11LCK-0126-SM-5A5M5	Spleen
GTEX-11NSD-0426-SM-5N9CR	Spleen
GTEX-11P7K-0426-SM-5BC5H	Spleen
GTEX-11P81-1326-SM-5GU5S	Spleen
GTEX-11VI4-0126-SM-5GU6Z	Spleen
GTEX-11XUK-0426-SM-5EQML	Spleen
GTEX-1211K-0426-SM-5FQTP	Spleen
GTEX-12BJ1-0726-SM-5EGGF	Spleen
GTEX-12WSG-0926-SM-5EGIH	Spleen
GTEX-12WSJ-0526-SM-5GCOZ	Spleen
GTEX-12WSK-0126-SM-5GCO7	Spleen
GTEX-12WSN-0126-SM-5DUX5	Spleen
GTEX-13111-0126-SM-5EGHO	Spleen
GTEX-131XE-1126-SM-5EGHW	Spleen
GTEX-131XG-0426-SM-5IFGD	Spleen
GTEX-132QS-0226-SM-5IFFZ	Spleen
GTEX-1399R-0226-SM-5IJGG	Spleen
GTEX-1399S-0226-SM-5IFFG	Spleen
GTEX-139T6-0226-SM-5IFGZ	Spleen
GTEX-139YR-0426-SM-5IFFV	Spleen
GTEX-13CF3-0226-SM-5J1NW	Spleen
GTEX-13FH7-1326-SM-5IFG8	Spleen
